"DistinguishedName","DNSHostName","Enabled","Name","ObjectClass","ObjectGUID","SamAccountName","SID","UserPrincipalName"
"CN=MILWSR0101,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MILWSR0101.global.schindler.com","True","MILWSR0101","computer","acf00359-5152-4b7e-a3d1-5c2e73ff9e1a","MILWSR0101$","S-1-5-21-3663903349-3750885259-1011159491-95801",
"CN=MANWSR0009,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MANWSR0009.global.schindler.com","True","MANWSR0009","computer","516dc71f-16db-41d5-9dd5-7f0bd92a09ee","MANWSR0009$","S-1-5-21-3663903349-3750885259-1011159491-303743",
"CN=MILWSR0106,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MILWSR0106.global.schindler.com","True","MILWSR0106","computer","4b2578cf-a873-47f0-9046-1cdfbacc18a5","MILWSR0106$","S-1-5-21-3663903349-3750885259-1011159491-95854",
"CN=SHHWSR2012,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2012.global.schindler.com","True","SHHWSR2012","computer","1fcff966-8dbd-4cbb-a72e-e61b0e66a3dd","SHHWSR2012$","S-1-5-21-3663903349-3750885259-1011159491-423372",
"CN=CAIWSR0008,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CAIWSR0008.global.schindler.com","True","CAIWSR0008","computer","08923b03-fe24-446c-8e60-ccdd17b2e97a","CAIWSR0008$","S-1-5-21-3663903349-3750885259-1011159491-404942",
"CN=UKRWSR0002,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","UKRWSR0002.global.schindler.com","True","UKRWSR0002","computer","0794a9af-b34e-4f2c-9dab-b3190748f72b","UKRWSR0002$","S-1-5-21-3663903349-3750885259-1011159491-405600",
"CN=SHHWSR0733,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0733.global.schindler.com","True","SHHWSR0733","computer","d3c64baa-9ab4-49f5-9533-398d7d544995","SHHWSR0733$","S-1-5-21-3663903349-3750885259-1011159491-219251",
"CN=INFNSA0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","infnsa0001.global.schindler.com","True","INFNSA0001","computer","e3690c01-c565-4bc7-9eb4-e28afa47d810","INFNSA0001$","S-1-5-21-3663903349-3750885259-1011159491-219472",
"CN=LOCWSR0031,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LOCWSR0031.global.schindler.com","True","LOCWSR0031","computer","dab2a603-f39a-4b13-80c6-960a735f0e17","LOCWSR0031$","S-1-5-21-3663903349-3750885259-1011159491-418736",
"CN=ESPDNA0101,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ESPDNA0101.global.schindler.com","True","ESPDNA0101","computer","4f43c17a-6abd-482c-9e5e-7f4cdee2e97d","ESPDNA0101$","S-1-5-21-3663903349-3750885259-1011159491-257206",
"CN=DEUWSR0015,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR0015.global.schindler.com","True","DEUWSR0015","computer","2efa8a07-42bc-41b0-bc45-b6df20a37c43","DEUWSR0015$","S-1-5-21-3663903349-3750885259-1011159491-337616",
"CN=CAIWSR0006,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CAIWSR0006.global.schindler.com","True","CAIWSR0006","computer","2c9a889d-ecc3-4ecf-9168-1e63bb43dc6e","CAIWSR0006$","S-1-5-21-3663903349-3750885259-1011159491-404940",
"CN=SISWSR0008,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SISWSR0008.global.schindler.com","True","SISWSR0008","computer","c39594a2-5e64-4a8c-a456-8aeb11691f25","SISWSR0008$","S-1-5-21-3663903349-3750885259-1011159491-436086",
"CN=INFNSA0002,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","infnsa0002.global.schindler.com","True","INFNSA0002","computer","81a147a3-ed54-46d4-a4ee-6413b4e8ea89","INFNSA0002$","S-1-5-21-3663903349-3750885259-1011159491-153628",
"CN=LOCWSR1010,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LOCWSR1010.global.schindler.com","True","LOCWSR1010","computer","b90617f6-5938-4516-9b06-201bff77a827","LOCWSR1010$","S-1-5-21-3663903349-3750885259-1011159491-418789",
"CN=UKCWSR0402,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ukcwsr0402.global.schindler.com","True","UKCWSR0402","computer","cc9e0b59-4d64-45d8-a5e9-1ece3d60d063","UKCWSR0402$","S-1-5-21-3663903349-3750885259-1011159491-328314",
"CN=SHHWSR2025,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2025.global.schindler.com","True","SHHWSR2025","computer","546e12a6-0df2-4a95-9e01-9d1173b430ae","SHHWSR2025$","S-1-5-21-3663903349-3750885259-1011159491-424195",
"CN=INDWSR0016,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","INDWSR0016.global.schindler.com","True","INDWSR0016","computer","950d354e-2389-41c7-bdb5-563ec7debf4e","INDWSR0016$","S-1-5-21-3663903349-3750885259-1011159491-441725",
"CN=shhwsr0704,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0704.global.schindler.com","True","shhwsr0704","computer","9af25f96-9674-4770-8899-405823cb2b98","SHHWSR0704$","S-1-5-21-3663903349-3750885259-1011159491-209955",
"CN=SHHWSR2115,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2115.global.schindler.com","True","SHHWSR2115","computer","82ec03ac-9f49-4711-bcf7-5e026f20b701","SHHWSR2115$","S-1-5-21-3663903349-3750885259-1011159491-436991",
"CN=SHHWSR2026,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2026.global.schindler.com","True","SHHWSR2026","computer","9c1ded2c-1a0b-4511-8bea-1588e773aa9d","SHHWSR2026$","S-1-5-21-3663903349-3750885259-1011159491-424274",
"CN=CRDWSR0153,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","crdwsr0153.global.schindler.com","True","CRDWSR0153","computer","f6e19970-529c-42c4-943c-b7bd5d63dd83","CRDWSR0153$","S-1-5-21-3663903349-3750885259-1011159491-334068",
"CN=shhwsr0706,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0706.global.schindler.com","True","shhwsr0706","computer","68d1fca9-c7f6-4fcd-8bef-9fbffcc8934e","SHHWSR0706$","S-1-5-21-3663903349-3750885259-1011159491-209956",
"CN=SHHWSR1952,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1952.global.schindler.com","True","SHHWSR1952","computer","4b673f25-1702-4e76-885f-07609dfb47b5","SHHWSR1952$","S-1-5-21-3663903349-3750885259-1011159491-418144",
"CN=DEUWSR0111,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR0111.global.schindler.com","True","DEUWSR0111","computer","447c1db3-085f-4261-a6c9-390adda0106f","DEUWSR0111$","S-1-5-21-3663903349-3750885259-1011159491-131757",
"CN=SHHWSR1619,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1619.global.schindler.com","True","SHHWSR1619","computer","53605892-99b2-464a-88a1-7669871cf27a","SHHWSR1619$","S-1-5-21-3663903349-3750885259-1011159491-338227",
"CN=SHHWSR0604,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0604.global.schindler.com","True","SHHWSR0604","computer","49efef38-d5dc-40e2-9e26-572a1bf547a8","SHHWSR0604$","S-1-5-21-3663903349-3750885259-1011159491-199675",
"CN=shhwsr0705,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0705.global.schindler.com","True","shhwsr0705","computer","206caec7-7abf-4b83-9133-2e169f8035a6","SHHWSR0705$","S-1-5-21-3663903349-3750885259-1011159491-219172",
"CN=SHHWSR1951,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1951.global.schindler.com","True","SHHWSR1951","computer","efeb0b6b-9d16-4933-96ef-440aea1b733a","SHHWSR1951$","S-1-5-21-3663903349-3750885259-1011159491-418140",
"CN=DEUWSR0110,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR0110.global.schindler.com","True","DEUWSR0110","computer","e12ce8dc-d7f2-4d87-ab07-51e000490454","DEUWSR0110$","S-1-5-21-3663903349-3750885259-1011159491-131756",
"CN=SHHWSR1981,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1981.global.schindler.com","True","SHHWSR1981","computer","66e1fb99-7aa2-46b4-ad18-3a86457480f8","SHHWSR1981$","S-1-5-21-3663903349-3750885259-1011159491-421567",
"CN=SHHWSR1547,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1547.global.schindler.com","True","SHHWSR1547","computer","4555068e-99a7-444a-bb0c-d66c9e284d3c","SHHWSR1547$","S-1-5-21-3663903349-3750885259-1011159491-384659",
"CN=CRDWSR0065,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CRDWSR0065.global.schindler.com","True","CRDWSR0065","computer","3aea7723-ac14-46b0-b6c8-6bd058017b12","CRDWSR0065$","S-1-5-21-3663903349-3750885259-1011159491-119025",
"CN=MILVAP2000,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","milvap2000.global.schindler.com","True","MILVAP2000","computer","34f1b581-aab2-4d99-8bff-9e9faf027fb7","MILVAP2000$","S-1-5-21-3663903349-3750885259-1011159491-340906",
"CN=SHHWSR0544,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0544.global.schindler.com","True","SHHWSR0544","computer","75c92569-ff9b-4156-9f9a-1ff1f4fb3309","SHHWSR0544$","S-1-5-21-3663903349-3750885259-1011159491-2879",
"CN=SEDWSR0012,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SEDWSR0012.global.schindler.com","True","SEDWSR0012","computer","4a26536f-8965-4ee5-8c24-17b16e4d54c2","SEDWSR0012$","S-1-5-21-3663903349-3750885259-1011159491-392146",
"CN=SHHWSR1791,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1791.global.schindler.com","True","SHHWSR1791","computer","873060ff-010f-4a40-bbf0-e83f6a788ef1","SHHWSR1791$","S-1-5-21-3663903349-3750885259-1011159491-402669",
"CN=SHHWSR1914,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1914.global.schindler.com","True","SHHWSR1914","computer","e54eab04-8042-41b3-9752-106e0a20096c","SHHWSR1914$","S-1-5-21-3663903349-3750885259-1011159491-415091",
"CN=MANWSR0006,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MANWSR0006.global.schindler.com","True","MANWSR0006","computer","464b7c41-fa72-4ab9-981a-e5ac40697142","MANWSR0006$","S-1-5-21-3663903349-3750885259-1011159491-153762",
"CN=ISTWSR0010,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ISTWSR0010.global.schindler.com","True","ISTWSR0010","computer","636d953a-5341-491b-b5a5-e7ca92345e96","ISTWSR0010$","S-1-5-21-3663903349-3750885259-1011159491-264263",
"CN=CRDWSR0152,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","crdwsr0152.global.schindler.com","True","CRDWSR0152","computer","acff4055-ca45-4146-a0fb-52d504641089","CRDWSR0152$","S-1-5-21-3663903349-3750885259-1011159491-331483",
"CN=SHHWSR2117,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2117.global.schindler.com","True","SHHWSR2117","computer","d55a6c3e-4b6b-4a3a-b241-76f042dc45ae","SHHWSR2117$","S-1-5-21-3663903349-3750885259-1011159491-435848",
"CN=BRUWSR3020,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","BRUWSR3020.global.schindler.com","True","BRUWSR3020","computer","9dcf09ed-acec-4c9a-8ce1-9ae5c1920562","BRUWSR3020$","S-1-5-21-3663903349-3750885259-1011159491-311055",
"CN=SHHWSR1912,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1912.global.schindler.com","True","SHHWSR1912","computer","8e17f72f-9dc1-414b-bfba-a0954e38c6e8","SHHWSR1912$","S-1-5-21-3663903349-3750885259-1011159491-415087",
"CN=SHHWSR1792,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1792.global.schindler.com","True","SHHWSR1792","computer","3c1fba29-b28d-4651-ba6b-bdb3c46ca382","SHHWSR1792$","S-1-5-21-3663903349-3750885259-1011159491-402667",
"CN=SHHWSR2103,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2103.global.schindler.com","True","SHHWSR2103","computer","19fb8664-9ecd-46af-890f-068bb8e9a752","SHHWSR2103$","S-1-5-21-3663903349-3750885259-1011159491-435958",
"CN=WAWWSR0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","WAWWSR0001.global.schindler.com","True","WAWWSR0001","computer","3dcc70a0-7b8f-44c4-b5e1-0a87a2291447","WAWWSR0001$","S-1-5-21-3663903349-3750885259-1011159491-59750",
"CN=crdwsr0114,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CRDWSR0114.global.schindler.com","True","crdwsr0114","computer","972deb0b-68bc-4cb6-ad31-4dca325d6f80","CRDWSR0114$","S-1-5-21-3663903349-3750885259-1011159491-285177",
"CN=SHHWSR1492,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1492.global.schindler.com","True","SHHWSR1492","computer","473b6855-f14c-4aa8-ac10-605e66dd5621","SHHWSR1492$","S-1-5-21-3663903349-3750885259-1011159491-369337",
"CN=BUDWSR0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","BUDWSR0001.global.schindler.com","True","BUDWSR0001","computer","c042deb6-8922-4098-ac3c-c8b1fd8ff87c","BUDWSR0001$","S-1-5-21-3663903349-3750885259-1011159491-102187",
"CN=SHHWSR1913,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1913.global.schindler.com","True","SHHWSR1913","computer","53454ddc-0f61-4be5-96f2-e2233145fe1f","SHHWSR1913$","S-1-5-21-3663903349-3750885259-1011159491-415089",
"CN=crdwsr0115,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CRDWSR0115.global.schindler.com","True","crdwsr0115","computer","4aae1fb0-8979-41cc-9235-0ac0113b66e7","CRDWSR0115$","S-1-5-21-3663903349-3750885259-1011159491-219577",
"CN=SHHWSR1476,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1476.global.schindler.com","True","SHHWSR1476","computer","c10e3989-dc87-41f1-b61f-5fb7784abc42","SHHWSR1476$","S-1-5-21-3663903349-3750885259-1011159491-369343",
"CN=DEUWSR0049,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR0049.global.schindler.com","True","DEUWSR0049","computer","2fa85ff2-9c72-4e99-878a-60005e7219fd","DEUWSR0049$","S-1-5-21-3663903349-3750885259-1011159491-423620",
"CN=DEUWSR0035,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR0035.global.schindler.com","True","DEUWSR0035","computer","f315863a-b0ac-4292-9e0b-f81a1bc2f0ac","DEUWSR0035$","S-1-5-21-3663903349-3750885259-1011159491-254036",
"CN=KHWWSR0007,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","KHWWSR0007.global.schindler.com","True","KHWWSR0007","computer","8eb02261-f447-49c8-bdae-4e041756b80c","KHWWSR0007$","S-1-5-21-3663903349-3750885259-1011159491-156976",
"CN=SHHWSR1867,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1867.global.schindler.com","True","SHHWSR1867","computer","9d0c8749-9a84-40f3-8eb7-5c7b2bc9aaef","SHHWSR1867$","S-1-5-21-3663903349-3750885259-1011159491-410921",
"CN=DEUWSR0123,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR0123.global.schindler.com","True","DEUWSR0123","computer","0998c7af-2691-4162-bd20-6f2b0cc9ddf8","DEUWSR0123$","S-1-5-21-3663903349-3750885259-1011159491-131899",
"CN=ESPWSR0030,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","ESPWSR0030.global.schindler.com","True","ESPWSR0030","computer","20bbcc86-a236-4384-8341-5b9119c98099","ESPWSR0030$","S-1-5-21-3663903349-3750885259-1011159491-346829",
"CN=SDBNWGPOA0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com",,"True","SDBNWGPOA0001","computer","49196bed-779e-44a0-8c8a-3662915882a4","SDBNWGPOA0001$","S-1-5-21-3663903349-3750885259-1011159491-351426",
"CN=SHHWSR0863,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0863.global.schindler.com","True","SHHWSR0863","computer","a4695e4f-9d9f-470b-8fa9-29b10dcb4751","SHHWSR0863$","S-1-5-21-3663903349-3750885259-1011159491-229739",
"CN=CAIWSR0002,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CAIWSR0002.global.schindler.com","True","CAIWSR0002","computer","ff677fb5-e5c7-4986-9206-c3d863e12781","CAIWSR0002$","S-1-5-21-3663903349-3750885259-1011159491-135918",
"CN=MILWSR0005,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MILWSR0005.global.schindler.com","True","MILWSR0005","computer","323deb26-cfe8-4c6f-b974-8222b7962838","MILWSR0005$","S-1-5-21-3663903349-3750885259-1011159491-95787",
"CN=SHHWSR0910,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0910.global.schindler.com","True","SHHWSR0910","computer","dd808a01-4f5a-4c9d-b7a5-e45ba0960894","SHHWSR0910$","S-1-5-21-3663903349-3750885259-1011159491-285693",
"CN=DEUWSR6001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR6001.global.schindler.com","True","DEUWSR6001","computer","e3f3d312-32ca-4143-bcf9-a1d3481804b3","DEUWSR6001$","S-1-5-21-3663903349-3750885259-1011159491-132082",
"CN=SHHWSR1941,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1941.global.schindler.com","True","SHHWSR1941","computer","bb86704f-3835-4a9d-b19d-18a435a90482","SHHWSR1941$","S-1-5-21-3663903349-3750885259-1011159491-417608",
"CN=DEUDNA1000,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com",,"True","DEUDNA1000","computer","2cb6558b-c2f8-4615-8055-3dae1514419f","DEUDNA1000$","S-1-5-21-3663903349-3750885259-1011159491-285786",
"CN=JNBWSR0031,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","JNBWSR0031.global.schindler.com","True","JNBWSR0031","computer","62880c1e-4dea-43c5-8e0e-e111e8c32790","JNBWSR0031$","S-1-5-21-3663903349-3750885259-1011159491-387921",
"CN=DEUWSR2003,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","DEUWSR2003.global.schindler.com","True","DEUWSR2003","computer","bcc46060-d298-4429-8228-e356ee0755bd","DEUWSR2003$","S-1-5-21-3663903349-3750885259-1011159491-132078",
"CN=INFWSR0005,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","INFWSR0005.global.schindler.com","True","INFWSR0005","computer","765de683-1c5a-486a-832b-72ce813e6c1c","INFWSR0005$","S-1-5-21-3663903349-3750885259-1011159491-124793",
"CN=crdwsr0084,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CRDWSR0084.global.schindler.com","True","crdwsr0084","computer","6353ab80-f7ea-4df3-83c9-1b9f22039379","CRDWSR0084$","S-1-5-21-3663903349-3750885259-1011159491-194026",
"CN=SHHWSR2113,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2113.global.schindler.com","True","SHHWSR2113","computer","b60ca440-0aa7-4195-a2f5-fab4e6c9a42a","SHHWSR2113$","S-1-5-21-3663903349-3750885259-1011159491-435960",
"CN=SHHWSR1942,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1942.global.schindler.com","True","SHHWSR1942","computer","b2aeff5b-6935-43b4-ad05-9f143f88ed45","SHHWSR1942$","S-1-5-21-3663903349-3750885259-1011159491-417611",
"CN=SHHWSR1523,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1523.global.schindler.com","True","SHHWSR1523","computer","96fc26a7-afa3-43f0-b8bb-bb152ff9cc85","SHHWSR1523$","S-1-5-21-3663903349-3750885259-1011159491-373534",
"CN=PARXAP0001,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","parxap0001.global.schindler.com","True","PARXAP0001","computer","b5ed23db-15a9-426f-837e-62b1c779f880","PARXAP0001$","S-1-5-21-3663903349-3750885259-1011159491-374131",
"CN=BRUWSR0210,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","BRUWSR0210.global.schindler.com","True","BRUWSR0210","computer","f6a17655-3338-4705-88b3-ca7e5bf3dcac","BRUWSR0210$","S-1-5-21-3663903349-3750885259-1011159491-387926",
"CN=BRUWSR0025,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","BRUWSR0025.global.schindler.com","True","BRUWSR0025","computer","2486e23d-3d53-4970-864a-422b1bfcad07","BRUWSR0025$","S-1-5-21-3663903349-3750885259-1011159491-245342",
"CN=SHHWSR2027,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2027.global.schindler.com","True","SHHWSR2027","computer","70a53b49-bd92-412b-8a7a-4160f23de40b","SHHWSR2027$","S-1-5-21-3663903349-3750885259-1011159491-424472",
"CN=SHHWSR1770,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1770.global.schindler.com","True","SHHWSR1770","computer","84041008-5445-43dc-867a-468c28258eb3","SHHWSR1770$","S-1-5-21-3663903349-3750885259-1011159491-401791",
"CN=UKCWSR0117,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","UKCWSR0117.global.schindler.com","True","UKCWSR0117","computer","ab347b58-833d-40aa-9593-9f58bb32cb19","UKCWSR0117$","S-1-5-21-3663903349-3750885259-1011159491-134255",
"CN=CRDWSR0085,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CRDWSR0085.global.schindler.com","True","CRDWSR0085","computer","cfa506c2-d370-4212-8077-fca16b7d2ae4","CRDWSR0085$","S-1-5-21-3663903349-3750885259-1011159491-199908",
"CN=SHHWSR1943,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1943.global.schindler.com","True","SHHWSR1943","computer","e8fcee6d-39a3-4b1a-810f-99c794172eda","SHHWSR1943$","S-1-5-21-3663903349-3750885259-1011159491-417613",
"CN=MILWSR2016,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MILWSR2016.global.schindler.com","True","MILWSR2016","computer","ee5fbc0e-3a5b-4230-aab6-4f3283f40e10","MILWSR2016$","S-1-5-21-3663903349-3750885259-1011159491-418018",
"CN=SLOWSR0007,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SLOWSR0007.global.schindler.com","True","SLOWSR0007","computer","5cd47634-8687-492c-8cd8-3cf5de688fdb","SLOWSR0007$","S-1-5-21-3663903349-3750885259-1011159491-386366",
"CN=HAGWSR0012,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","HAGWSR0012.global.schindler.com","True","HAGWSR0012","computer","f4236f71-7c84-455a-9d7c-7c470a646c63","HAGWSR0012$","S-1-5-21-3663903349-3750885259-1011159491-288226",
"CN=SHHWSR1254,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1254.global.schindler.com","True","SHHWSR1254","computer","ca6cac13-2f0b-42bb-9851-8a65baa0f27e","SHHWSR1254$","S-1-5-21-3663903349-3750885259-1011159491-334562",
"CN=SHHWSR1783,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1783.global.schindler.com","True","SHHWSR1783","computer","1f2aef84-a195-41a1-851e-4f660d9e1d14","SHHWSR1783$","S-1-5-21-3663903349-3750885259-1011159491-401789",
"CN=SHHWSR1940,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1940.global.schindler.com","True","SHHWSR1940","computer","c5285ba5-5929-43c4-bbb5-3949a8b1b529","SHHWSR1940$","S-1-5-21-3663903349-3750885259-1011159491-417604",
"CN=MILWSR2017,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MILWSR2017.global.schindler.com","True","MILWSR2017","computer","66777e2a-f839-407f-8b83-fdd4d9b4e820","MILWSR2017$","S-1-5-21-3663903349-3750885259-1011159491-418035",
"CN=MANWSR0003,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MANWSR0003.global.schindler.com","True","MANWSR0003","computer","2820eaca-07ac-4a2d-9165-22bbf2c418e0","MANWSR0003$","S-1-5-21-3663903349-3750885259-1011159491-160272",
"CN=PARWSR0040,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","PARWSR0040.global.schindler.com","True","PARWSR0040","computer","699dd23b-d984-4ff1-8f70-83b4fa932188","PARWSR0040$","S-1-5-21-3663903349-3750885259-1011159491-423138",
"CN=SHHWSR2154,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2154.global.schindler.com","True","SHHWSR2154","computer","1c05c8a2-3d82-4bf4-88a5-9f9c9903875c","SHHWSR2154$","S-1-5-21-3663903349-3750885259-1011159491-441161",
